Sentence,Translation,SentenceID,TranslationID
郵政事業は政府の独占事業です。,Postal services are a government monopoly.,79189,324528
郷愁にふける時、私達は子供時代をこの上なく幸福な時期と考える傾向があるかもしれない。,In nostalgic moments we may tend to think of childhood as a time of almost unbroken happiness.,180067,18927
都市の周囲はすっかり防備してあった。,The city was fortified all about.,124543,279451
都市再開発計画は現在着実に進行している。,The urban-renewal project is now well under way.,124534,279460
都庁舎に行き、そこでまた列の中で待った。,"The woman left and went to the courthouse, where she waited in line again.",124528,279466
都心では高層ビルが雨後のたけのこのように増えている。,High rises are mushrooming in the heart of the city.,124529,279465
酸性土を灰で中和する。,Acid soil is neutralised by ash.,76111,327607
釈迦に経。,You can't teach your grandmother to suck eggs.,148874,265684
重い金庫の重量で床がぬけ落ちた。,The floor gave in under the weight of the heavy safe.,147980,266579
重工業はいつも戦争で利益を得る。,Heavy industry always benefits from war.,147975,266584
野原の大木に落雷があった。,A big tree in the field was struck by lightning.,79607,324109
野山は春の装いだ。,Hills and fields cloaked in spring colors.,79597,324121
野手はボールを取り損ねた。,The fielder failed to catch the ball.,79596,324122
野犬は突然子供に飛びかかった。,The stray dog suddenly came at the child.,79616,324102
野球とかサッカーとかの観戦にはあまり興味がないんだけど、珍プレーや好プレーを見るのはおもしろいね。,"I don't have much interest in sports games like soccer or baseball, but I do like seeing weird or outstanding plays in them.",1154118,1495430
野球への興味はわが国ではあらゆる階層、年齢にわたっている。,Interest in baseball cuts across classes and ages in this country.,79638,324080
金と命は同義語だよ。,Life and livelihood are the same thing.,8546172,10208949
金の価格が上昇するのは確かである。,It is certain that the price of gold will go up.,179751,18610
金の貸し借り友誼の終わり。,Lend your money and lose your friend.,1745032,18554
金の貸借は友情の破綻。,Lend your money and lose your friend.,179746,18554
金は打ち延ばされ薄い板になった。,The gold was beaten into thin plates.,179721,18580
金は貴金属だ。,Gold is a precious metal.,8732355,8732342
金持ちの商人はその子を養子にして跡取りとした。,The rich merchant adopted the boy and made him his heir.,179660,18519
金融引き締めで金利が上昇するだろう。,Interest rates will rise due to monetary tightening.,179628,18486
金融引き締め政策が実施されている。,A fiscal tightening policy is being enacted.,179627,18485
金銭はすべてのあくの根である。,Money is the root of all evil.,179648,18505
鉄道がこの街に敷設された。,A railroad was constructed in this town.,125234,278759
銀河系には無数の星がある。,There are innumerable stars in the galaxy.,179602,18460
銀河系の大きさは、横断するのに少なくとも千光年か百万光年かかるだろう。,The size of a galaxy may be as little as a thousand light-years across or as much as a million light-years across.,3960170,3957782
銀行に貸付を頼まねばならない。,We must ask the bank for the loan.,179583,18442
銀行は会社に１００万ドル貸し付けた。,The bank loaned the company $1 million.,179567,18425
銀行は会社に１００万ドル貸し付けた。,The bank loaned the company one million dollars.,179567,659564
銀行は会社に１００万ドル貸し付けた。,"The bank has loaned the company $1,000,000.",179567,1421952
銀行は利息をとって金を貸してくれる。,A bank lends us money at interest.,179559,18418
銀行スキャンダルは国会議事堂をかけぬけました。,A banking scandal is sweeping across Capitol Hill.,179597,18455
銃声のせいで鼓膜が破れた。,My eardrums burst because of the gunshot.,9952224,9952482
銃弾が胸を貫通し、彼は危篤状態に陥った。,"The bullet penetrated his chest, leaving him in critical condition.",147943,266617
銅はよく電気を通す。,Copper conducts electricity well.,123494,280503
鋼材不足にも関わらず、工業生産高は５％だけ増加した。,"Despite a shortage of steel, industrial output has increased by five percent.",173280,241191
錆が金属の部分を少しずつ侵食している。,Rust is gradually eating into the metal parts.,76117,327601
鍋が湯わかしを黒いという。,The pot calls the kettle black.,123210,280789
鏡の破片が床に散乱していた。,Fragments of the mirror were scattered on the floor.,180065,18925
鏡は鏡台の上にあります。,The mirror is on top of the dresser.,1600151,1600153
鑑定をする時には、絵の真贋や保存状態等を調べる為、持ち主に本物を借りたりしなければいけなくなる。,"When it is appraised, in order to check the authenticity and state of preservation of the painting, the real thing has to be borrowed from its owner.",76260,327460
長い和平交渉を経て、現在の平和がある。,The peace we have today is the result of lengthy peace talks.,1635935,1636126
